date,industry,subindustry,type_of_product,generic_product_type,product,price_sar,company,source,url,unit_of_measurement,total_quantity,volume_liters,price_per_liter
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,CHEMICAL GUYS Mr. Pink Super Suds Wash Shampoo and Superior Surface Cleaning Soap 473 ML (CWS_402_16),67.01,Chemical Guys,amazon,https://www.amazon.sa/-/en/CHEMICAL-Shampoo-Superior-Cleaning-CWS_402_16/dp/B00AFBXQNC/ref=sr_1_12?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-12,ml,473.0,0.473,141.67019027484145
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,RAIN-X High Foam Car Wash (GREEN) 100 OZ,64.95,Rain-X,amazon,https://www.amazon.sa/-/en/RAIN-X-High-Foam-Wash-GREEN/dp/B001GJ9JFG/ref=sr_1_17?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-17,fl oz,100.0,100.0,0.6495000000000001
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,"Snow Foam Car Shampoo 5L - Heavy Duty Foam Cleaner Removes Traffic Film & Dirt, Cherry Scent, Safe for All Paints, Deep Cleaning & Shine",85.0,Generic,amazon,https://www.amazon.sa/-/en/Turtle-53111-High-Performance-Snow-Shampoo/dp/B0CZTPJS44/ref=sr_1_19?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-19,L,5.0,5.0,17.0
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,SONAX GLOSS SHAMPOO (1 l) - Concentrate. Removes dirt quickly and thoroughly. | Item-No. 03143000-544,52.5,SONAX,amazon,https://www.amazon.sa/-/en/SONAX-GLOSS-SHAMPOO-Concentrate-03143000-544/dp/B000S6AQOQ/ref=sr_1_20?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-20,L,1.0,1.0,52.5
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,Snow Turtle Wax Foam 5L Car Wash,129.0,Turtle Wax,amazon,https://www.amazon.sa/-/en/Snow-Turtle-Wax-Foam-Wash/dp/B07CNW1CR3/ref=sr_1_25?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-25,L,5.0,5.0,25.8
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,"Turtle Wax Hybrid Snow Foam 2.5L Bubble Gum Car Shampoo– Environmentally Friendly PH Balanced Car Cleaning & Detailing - Removes Traffic Film, Dirt, Grime, and Road Salt",84.4,Turtle Wax,amazon,https://www.amazon.sa/-/en/Turtle-Wax-Shampoo-Environmentally-Detailing/dp/B07N6GT5ML/ref=sr_1_26?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-26,L,2.5,2.5,33.760000000000005
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,Mafra Carwash Shampoo 1L,34.7,Mafra,amazon,https://www.amazon.sa/-/en/Mafra-HO912-Carwash-Shampoo-1L/dp/B08X65RL27/ref=sr_1_27?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-27,L,1.0,1.0,34.7
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,AUTO RAE-CHEM ArmorAll Shield Snow Foam Car Wash 520ml,29.33,Armor All,amazon,https://www.amazon.sa/-/en/AUTO-RAE-CHEM-ArmorAll-Shield-520ml/dp/B091TNLG3C/ref=sr_1_30?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-30,ml,520.0,0.52,56.40384615384615
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,"Meguiar's G7164EU Gold Class Car Wash Shampoo & Conditioner 1.89L Biodegradable Formula, 1800 ml",45.89,Meguiar's,amazon,https://www.amazon.sa/-/en/Meguiars-G7164EU-Shampoo-Conditioner-Biodegradable/dp/B0009IQXFO/ref=sr_1_32?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-32,fl oz,64.0,64.0,0.71703125
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,"3D Wash N Wax Car Wash Soap - pH Balanced, Easy Rinse, Scratch Free Soap with Wax Protection - 64oz.",148.0,3D,amazon,https://www.amazon.sa/-/en/3D-Wash-Wax-Car-Soap/dp/B08F7XJ54D/ref=sr_1_37?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-37,fl oz,64.0,64.0,2.3125
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,Karcher 3 In 1 Car Shampoo - 1L,47.6,Kärcher,amazon,https://www.amazon.sa/-/en/K%C3%A4rcher-6-295-750-0-Karcher-Car-Shampoo/dp/B00B17M5AY/ref=sr_1_38?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-38,L,1.0,1.0,47.6
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,"Meguiar's Deep Crystal Car Wash - Car Wash Shampoo that Cleans Paint, Enhances Gloss, and Preserves Wax Protection, pH Balanced Car Wash Soap with Excellent Foaming Action, 64 Oz",91.0,Meguiar's,amazon,https://www.amazon.sa/-/en/Meguiars-Deep-Crystal-Car-Wash/dp/B0009U7Y2I/ref=sr_1_39?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-39,fl oz,64.0,64.0,1.421875
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,Blue Coral High Foam Car Wash Concentrate 20oz,28.52,Blue Coral,amazon,https://www.amazon.sa/-/en/Blue-Coral-High-Foam-Concentrate/dp/B000BPVV0C/ref=sr_1_41?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-41,fl oz,20.0,20.0,1.426
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,"Autoglym Bodywork Car Shampoo Conditioner, 2.5L - Low Foam Cleaning Shampoo For Shine & Protection",109.28,Autoglym,amazon,https://www.amazon.sa/-/en/Autoglym-Bodywork-Shampoo-Conditioner-2-5L/dp/B0011DW2KG/ref=sr_1_42?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-42,L,2.5,2.5,43.712
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,"Turtle Wax 53984 Hybrid Solutions Pro Slick-N-Slide Pure Wash, pH Neutral Foaming Car Wash Shampoo Works With Foam Cannons or Hand Wash for a Spot Free Clean, 1.42L",80.36,Turtle Wax,amazon,https://www.amazon.sa/-/en/Turtle-Wax-53984-Solutions-Slick-N-Slide/dp/B09MJ46TQ3/ref=sr_1_43?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-43,L,1.42,1.42,56.59154929577465
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,"Mafra Shampoo Power, Concentrated Degreasing Shampoo For Cars, 30-Wash Size, 1000Ml",42.0,Mafra,amazon,https://www.amazon.sa/-/en/Mafra-Shampoo-Concentrated-Degreasing-30-Wash/dp/B08NHP2YN9/ref=sr_1_45?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-45,ml,1000.0,1.0,42.0
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,SONAX XTREME RichFoam Shampoo شامبو فوم غسيل سوناكس,96.0,SONAX,amazon,https://www.amazon.sa/-/en/SONAX-XTREME-RichFoam-Shampoo-%D8%B3%D9%88%D9%86%D8%A7%D9%83%D8%B3/dp/B07MWWPVC1/ref=sr_1_49?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-49,L,1.0,1.0,96.0
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,Mafra Phosphate Free Quick Drying Car Wash Shampoo and Wax Green 1000ml,41.95,Mafra,amazon,https://www.amazon.sa/-/en/Mafra-Phosphate-Drying-Shampoo-1000ml/dp/B00GMHM724/ref=sr_1_51?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-51,ml,1000.0,1.0,41.95
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,Rain-X Ceramic Car Shampoo with Active Foam and Car Wax 1 L,75.0,Rain-X,amazon,https://www.amazon.sa/-/en/Rain-X-Ceramic-Shampoo-Active-Foam/dp/B0CLP48M7K/ref=sr_1_55?dib=eyJ2IjoiMSJ9.ehjduN5eC8CwsNYpmykLGGgt2M1EsBEIYULuf1oTsYX6q8CmVa0MWLuxpd8sgV-MIAKFbVLMnsY82KvKYznk-_T-E17n3kG3R5UrnCIkq7bzp2UE4D8tOYRbzn_WKNpCfJXXNbGaAcbFJi-3ivW2KtSgWDS-bbRT1DFhFsbz-CgPtDHdCscnnRNWB4-XTyJ58kULeW-b-gqpsmvzyrtt_X60SwefL_GIeq7eC8TX7-5c76G2j_jpsZhyGneVXn1nyqLfXQChUtU3wG7RCoE4kdb3Xsi17eHof3yiObzkpUM.ly2dWuKt5yARKWHpaYtXx5bP8LnYXbKM3EiACx0r2Ng&dib_tag=se&keywords=car+wash+shampoo&qid=1757870873&sr=8-55,L,1.0,1.0,75.0
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,Turtle Wax High Shine Carwash 1.89 Liter,57.95,Turtle Wax,saco,https://www.saco.sa/en/Turtle-Wax-High-Shine-Carwash-1-89-Liter/p/000000000000020740,L,1.89,1.89,30.661375661375665
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,Turtle Wax Concentrated Car Wash Blue 2.95 Liter,69.95,Turtle Wax,saco,https://www.saco.sa/en/Turtle-Wax-Concentrated-Car-Wash-Blue-2-95-Liter/p/000000000000008282,L,2.95,2.95,23.71186440677966
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,Turtle Wax Max-Power Car Wash 2.95 Liter 50597,69.95,Turtle Wax,saco,https://www.saco.sa/en/Turtle-Wax-Max-Power-Car-Wash-2-95-Liter-50597/p/000000000000050917,L,2.95,2.95,23.71186440677966
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,Karcher Car Shampoo Blue 5 Liter JE6.295-360,99.0,Karcher,saco,https://www.saco.sa/en/Karcher-Car-Shampoo-Blue-5-Liter-JE6-295-360/p/000000000000003644,L,5.0,5.0,19.8
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,Armorall Powerful Concentrate High-Performance Car Wash Liquid Blue 1.89 Liter,54.95,ArmorAll,saco,https://www.saco.sa/en/Armorall-Powerful-Concentrate-High-Performance-Car-Wash-Liquid-Blue-1-89-Liter/p/000000000000031173,L,1.89,1.89,29.07407407407408
9/14/2025,Automotive,Automotive,C1-Car wash shampoo,Vehicle wet wash shampoo,Rain-X Foaming Car Wash Concentrate 2.95 Liter,64.95,Rain-X,saco,https://www.saco.sa/en/Rain-X-Foaming-Car-Wash-Concentrate-2-95-Liter/p/000000000000012450,L,2.95,2.95,22.016949152542374
9/14/2025,Automotive,Automotive,C1-Waterless car wash product,Vehicle dry wash exterior cleaner,"Armor All Waterless Car Wash And Wax Spray, Car Cleaning Spray, 500ml, GAA27500EN",43.09,Armor All,amazon,https://www.amazon.sa/-/en/Armor-All-Waterless-Cleaning-GAA27500EN/dp/B078211DK9/ref=sr_1_5?dib=eyJ2IjoiMSJ9.h3zVu3vWg6uByebkmgQ_tqtEueHtqL0dfCgkE8I9EQlJ5YQkJiv3lBShnYkQkwnYEWt4MEk8f-jm-eyzE_si0Kuq67bzpJbEnzZZVAPgNChLsC5GgKgsXvTPvIwfRZuQWr47B0LmbZMlwhXE-ebnGZ76c5M6NMxKMzQeV7uQCly26nb-MxpwrcbC-Z6DFPL7rg03VxamOQ4IQiGHpnXTpF1U-faTwPHqMdSy58L5x1ZCcBjpSRGDVimSP70rI8kaWKd7uE8K7HDsDuInuw_xBFbILV4Rskwjnz8EpqYMvy0.iN1Nrw3guieEtjWRjc33IFGQ9tupszaqe50JL-Ps0fo&dib_tag=se&keywords=waterless+car+wash+product&qid=1757871247&sr=8-5,ml,500.0,0.5,86.18
9/14/2025,Automotive,Automotive,C1-Waterless car wash product,Vehicle dry wash exterior cleaner,"Optimum Polymer Technologies, Inc. No Rinse Wash and Shine - ONR Car Wash, 8 Oz., Safe on Paint, Coatings, Wraps, and Interior, Rinseless Wash provides an Eco Friendly Car Wash Option",45.0,"Optimum Polymer Technologies, Inc.",amazon,https://www.amazon.sa/-/en/Optimum-Polymer-Technologies-Inc-Rinse/dp/B00DB3OEOQ/ref=sr_1_6?dib=eyJ2IjoiMSJ9.h3zVu3vWg6uByebkmgQ_tqtEueHtqL0dfCgkE8I9EQlJ5YQkJiv3lBShnYkQkwnYEWt4MEk8f-jm-eyzE_si0Kuq67bzpJbEnzZZVAPgNChLsC5GgKgsXvTPvIwfRZuQWr47B0LmbZMlwhXE-ebnGZ76c5M6NMxKMzQeV7uQCly26nb-MxpwrcbC-Z6DFPL7rg03VxamOQ4IQiGHpnXTpF1U-faTwPHqMdSy58L5x1ZCcBjpSRGDVimSP70rI8kaWKd7uE8K7HDsDuInuw_xBFbILV4Rskwjnz8EpqYMvy0.iN1Nrw3guieEtjWRjc33IFGQ9tupszaqe50JL-Ps0fo&dib_tag=se&keywords=waterless+car+wash+product&qid=1757871247&sr=8-6,fl oz,8.0,8.0,5.625
9/14/2025,Automotive,Automotive,C1-Waterless car wash product,Vehicle dry wash exterior cleaner,"Chemical Guys CWS20916 Swift Wipe Sprayable Waterless Car Wash, Easily Clean - Just Spray & Wipe, Safe for Cars, Trucks, Motorcycles, RVs & More, 16 fl oz",82.29,Chemical Guys,amazon,https://www.amazon.sa/-/en/Chemical-Guys-CWS20916-Sprayable-Waterless/dp/B079JY1HDJ/ref=sr_1_7?dib=eyJ2IjoiMSJ9.h3zVu3vWg6uByebkmgQ_tqtEueHtqL0dfCgkE8I9EQlJ5YQkJiv3lBShnYkQkwnYEWt4MEk8f-jm-eyzE_si0Kuq67bzpJbEnzZZVAPgNChLsC5GgKgsXvTPvIwfRZuQWr47B0LmbZMlwhXE-ebnGZ76c5M6NMxKMzQeV7uQCly26nb-MxpwrcbC-Z6DFPL7rg03VxamOQ4IQiGHpnXTpF1U-faTwPHqMdSy58L5x1ZCcBjpSRGDVimSP70rI8kaWKd7uE8K7HDsDuInuw_xBFbILV4Rskwjnz8EpqYMvy0.iN1Nrw3guieEtjWRjc33IFGQ9tupszaqe50JL-Ps0fo&dib_tag=se&keywords=waterless+car+wash+product&qid=1757871247&sr=8-7,fl oz,16.0,16.0,5.143125
