External ID,Product_ID,Product_Name,Label_Product_Name,Presentation,Volume_Liters,Pack_quantity_Units,Type_of_product,Category,Generic product type,SubIndustry,Industry, Bottle , Label ,Liquid, Microfibers , Plastic bag , Labor , Shipping , Other costs , Unit_cost_SAR 
,FP-HOT-01903,WAYAKIT GreenTech Hotels Grill cleaner [Box of 12 units 700 mL],Grill cleaner,Box of 12 units 700 mL,8.4,0.0,E6-Grill cleaner,Hotels - 6. Kitchen and food service cleaners,Degreaser,Hotels,Horeca,18,14.52,8.673,0,0,12,,,53.193
,FP-HOT-02000,WAYAKIT GreenTech Hotels Oven and appliance cleaner [700 mL],Oven and appliance cleaner,700 mL,0.7,0.0,E6-Oven and appliance cleaner,Hotels - 6. Kitchen and food service cleaners,Degreaser,Hotels,Horeca,1.5,1.21,0.72275,0,0,1,,,4.43275
,FP-HOT-02001,WAYAKIT GreenTech Hotels Oven and appliance cleaner [4 L],Oven and appliance cleaner,4 L,4.0,0.0,E6-Oven and appliance cleaner,Hotels - 6. Kitchen and food service cleaners,Degreaser,Hotels,Horeca,4,4.84,4.13,0,0,1,,,13.97
,FP-HOT-02002,WAYAKIT GreenTech Hotels Oven and appliance cleaner [20 L],Oven and appliance cleaner,20 L,20.0,0.0,E6-Oven and appliance cleaner,Hotels - 6. Kitchen and food service cleaners,Degreaser,Hotels,Horeca,8,4.84,20.65,0,0,1,,,34.49
,FP-HOT-02003,WAYAKIT GreenTech Hotels Oven and appliance cleaner [Box of 12 units 700 mL],Oven and appliance cleaner,Box of 12 units 700 mL,8.4,0.0,E6-Oven and appliance cleaner,Hotels - 6. Kitchen and food service cleaners,Degreaser,Hotels,Horeca,18,14.52,8.673,0,0,12,,,53.193
,FP-HOT-02100,WAYAKIT GreenTech Hotels Food-safe surface sanitizers [700 mL],Food-safe surface sanitizers,700 mL,0.7,0.0,E6-Food-safe surface sanitizers,Hotels - 6. Kitchen and food service cleaners,Disinfectant and cleaner,Hotels,Horeca,1.5,1.21,0.931,0,0,1,,,4.641
,FP-HOT-02101,WAYAKIT GreenTech Hotels Food-safe surface sanitizers [4 L],Food-safe surface sanitizers,4 L,4.0,0.0,E6-Food-safe surface sanitizers,Hotels - 6. Kitchen and food service cleaners,Disinfectant and cleaner,Hotels,Horeca,4,4.84,5.32,0,0,1,,,15.16
,FP-HOT-02102,WAYAKIT GreenTech Hotels Food-safe surface sanitizers [20 L],Food-safe surface sanitizers,20 L,20.0,0.0,E6-Food-safe surface sanitizers,Hotels - 6. Kitchen and food service cleaners,Disinfectant and cleaner,Hotels,Horeca,8,4.84,26.6,0,0,1,,,40.44
,FP-HOT-02103,WAYAKIT GreenTech Hotels Food-safe surface sanitizers [Box of 12 units 700 mL],Food-safe surface sanitizers,Box of 12 units 700 mL,8.4,0.0,E6-Food-safe surface sanitizers,Hotels - 6. Kitchen and food service cleaners,Disinfectant and cleaner,Hotels,Horeca,18,14.52,11.172,0,0,12,,,55.692
,FP-HOT-02200,WAYAKIT GreenTech Hotels Non-slip floor cleaner for safety [700 mL],Non-slip floor cleaner for safety,700 mL,0.7,0.0,E6-Non-slip floor cleaner for safety,Hotels - 6. Kitchen and food service cleaners,Floor cleaner,Hotels,Horeca,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-HOT-02201,WAYAKIT GreenTech Hotels Non-slip floor cleaner for safety [4 L],Non-slip floor cleaner for safety,4 L,4.0,0.0,E6-Non-slip floor cleaner for safety,Hotels - 6. Kitchen and food service cleaners,Floor cleaner,Hotels,Horeca,4,4.84,44.454,0,0,1,,,54.294
,FP-HOT-02202,WAYAKIT GreenTech Hotels Non-slip floor cleaner for safety [20 L],Non-slip floor cleaner for safety,20 L,20.0,0.0,E6-Non-slip floor cleaner for safety,Hotels - 6. Kitchen and food service cleaners,Floor cleaner,Hotels,Horeca,8,4.84,222.27,0,0,1,,,236.11
,FP-HOT-02203,WAYAKIT GreenTech Hotels Non-slip floor cleaner for safety [Box of 12 units 700 mL],Non-slip floor cleaner for safety,Box of 12 units 700 mL,8.4,0.0,E6-Non-slip floor cleaner for safety,Hotels - 6. Kitchen and food service cleaners,Floor cleaner,Hotels,Horeca,18,14.52,93.3534,0,0,12,,,137.8734
,FP-HOT-02600,WAYAKIT GreenTech Hotels Stainless steel polish for equipment and fixtures [700 mL],Stainless steel polish for equipment and fixtures,700 mL,0.7,0.0,E6-Stainless steel polish for equipment and fixtures,Hotels - 6. Kitchen and food service cleaners,Stainless steel cleaner,Hotels,Horeca,1.5,1.21,0.92785,0,0,1,,,4.63785
,FP-HOT-02601,WAYAKIT GreenTech Hotels Stainless steel polish for equipment and fixtures [4 L],Stainless steel polish for equipment and fixtures,4 L,4.0,0.0,E6-Stainless steel polish for equipment and fixtures,Hotels - 6. Kitchen and food service cleaners,Stainless steel cleaner,Hotels,Horeca,4,4.84,5.302,0,0,1,,,15.142
,FP-HOT-02602,WAYAKIT GreenTech Hotels Stainless steel polish for equipment and fixtures [20 L],Stainless steel polish for equipment and fixtures,20 L,20.0,0.0,E6-Stainless steel polish for equipment and fixtures,Hotels - 6. Kitchen and food service cleaners,Stainless steel cleaner,Hotels,Horeca,8,4.84,26.51,0,0,1,,,40.35
,FP-HOT-02603,WAYAKIT GreenTech Hotels Stainless steel polish for equipment and fixtures [Box of 12 units 700 mL],Stainless steel polish for equipment and fixtures,Box of 12 units 700 mL,8.4,0.0,E6-Stainless steel polish for equipment and fixtures,Hotels - 6. Kitchen and food service cleaners,Stainless steel cleaner,Hotels,Horeca,18,14.52,11.1342,0,0,12,,,55.6542
,FP-HOT-02700,WAYAKIT GreenTech Hotels Metal polish for cookware and utensils [700 mL],Metal polish for cookware and utensils,700 mL,0.7,0.0,E6-Metal polish for cookware and utensils,Hotels - 6. Kitchen and food service cleaners,Stainless steel cleaner,Hotels,Horeca,1.5,1.21,0.931,0,0,1,,,4.641
,FP-HOT-02701,WAYAKIT GreenTech Hotels Metal polish for cookware and utensils [4 L],Metal polish for cookware and utensils,4 L,4.0,0.0,E6-Metal polish for cookware and utensils,Hotels - 6. Kitchen and food service cleaners,Stainless steel cleaner,Hotels,Horeca,4,4.84,5.32,0,0,1,,,15.16
,FP-HOT-02702,WAYAKIT GreenTech Hotels Metal polish for cookware and utensils [20 L],Metal polish for cookware and utensils,20 L,20.0,0.0,E6-Metal polish for cookware and utensils,Hotels - 6. Kitchen and food service cleaners,Stainless steel cleaner,Hotels,Horeca,8,4.84,26.6,0,0,1,,,40.44
,FP-HOT-02703,WAYAKIT GreenTech Hotels Metal polish for cookware and utensils [Box of 12 units 700 mL],Metal polish for cookware and utensils,Box of 12 units 700 mL,8.4,0.0,E6-Metal polish for cookware and utensils,Hotels - 6. Kitchen and food service cleaners,Stainless steel cleaner,Hotels,Horeca,18,14.52,11.172,0,0,12,,,55.692
,FP-HOT-02800,WAYAKIT GreenTech Hotels Glass polish for display cases and windows [700 mL],Glass polish for display cases and windows,700 mL,0.7,0.0,E6-Glass polish for display cases and windows,Hotels - 6. Kitchen and food service cleaners,Glass cleaner,Hotels,Horeca,1.5,1.21,1.197,0,0,1,,,4.907
,FP-HOT-02801,WAYAKIT GreenTech Hotels Glass polish for display cases and windows [4 L],Glass polish for display cases and windows,4 L,4.0,0.0,E6-Glass polish for display cases and windows,Hotels - 6. Kitchen and food service cleaners,Glass cleaner,Hotels,Horeca,4,4.84,6.84,0,0,1,,,16.68
,FP-HOT-02802,WAYAKIT GreenTech Hotels Glass polish for display cases and windows [20 L],Glass polish for display cases and windows,20 L,20.0,0.0,E6-Glass polish for display cases and windows,Hotels - 6. Kitchen and food service cleaners,Glass cleaner,Hotels,Horeca,8,4.84,34.2,0,0,1,,,48.04
,FP-HOT-02803,WAYAKIT GreenTech Hotels Glass polish for display cases and windows [Box of 12 units 700 mL],Glass polish for display cases and windows,Box of 12 units 700 mL,8.4,0.0,E6-Glass polish for display cases and windows,Hotels - 6. Kitchen and food service cleaners,Glass cleaner,Hotels,Horeca,18,14.52,14.364,0,0,12,,,58.884
,FP-HOT-02900,WAYAKIT GreenTech Hotels Air freshener [700 mL],Air freshener,700 mL,0.7,0.0,E7-Air freshener,Hotels - 7. Air care and odor control,Air freshener,Hotels,Horeca,1.5,1.21,1.708,0,0,1,,,5.418
,FP-HOT-02901,WAYAKIT GreenTech Hotels Air freshener [4 L],Air freshener,4 L,4.0,0.0,E7-Air freshener,Hotels - 7. Air care and odor control,Air freshener,Hotels,Horeca,4,4.84,9.76,0,0,1,,,19.6
,FP-HOT-02902,WAYAKIT GreenTech Hotels Air freshener [20 L],Air freshener,20 L,20.0,0.0,E7-Air freshener,Hotels - 7. Air care and odor control,Air freshener,Hotels,Horeca,8,4.84,48.8,0,0,1,,,62.64
,FP-HOT-02903,WAYAKIT GreenTech Hotels Air freshener [Box of 12 units 700 mL],Air freshener,Box of 12 units 700 mL,8.4,0.0,E7-Air freshener,Hotels - 7. Air care and odor control,Air freshener,Hotels,Horeca,18,14.52,20.496,0,0,12,,,65.016
,FP-HOT-03200,WAYAKIT GreenTech Hotels Stainless steel polish and cleaner for fixtures and fittings [700 mL],Stainless steel polish and cleaner for fixtures and fittings,700 mL,0.7,0.0,E8-Stainless steel polish and cleaner for fixtures and fittings,Hotels - 8. Metal and escalator cleaners,Stainless steel cleaner,Hotels,Horeca,1.5,1.21,0.92785,0,0,1,,,4.63785
,FP-HOT-03201,WAYAKIT GreenTech Hotels Stainless steel polish and cleaner for fixtures and fittings [4 L],Stainless steel polish and cleaner for fixtures and fittings,4 L,4.0,0.0,E8-Stainless steel polish and cleaner for fixtures and fittings,Hotels - 8. Metal and escalator cleaners,Stainless steel cleaner,Hotels,Horeca,4,4.84,5.302,0,0,1,,,15.142
,FP-HOT-03202,WAYAKIT GreenTech Hotels Stainless steel polish and cleaner for fixtures and fittings [20 L],Stainless steel polish and cleaner for fixtures and fittings,20 L,20.0,0.0,E8-Stainless steel polish and cleaner for fixtures and fittings,Hotels - 8. Metal and escalator cleaners,Stainless steel cleaner,Hotels,Horeca,8,4.84,26.51,0,0,1,,,40.35
,FP-HOT-03203,WAYAKIT GreenTech Hotels Stainless steel polish and cleaner for fixtures and fittings [Box of 12 units 700 mL],Stainless steel polish and cleaner for fixtures and fittings,Box of 12 units 700 mL,8.4,0.0,E8-Stainless steel polish and cleaner for fixtures and fittings,Hotels - 8. Metal and escalator cleaners,Stainless steel cleaner,Hotels,Horeca,18,14.52,11.1342,0,0,12,,,55.6542
,FP-HOT-03600,WAYAKIT GreenTech Hotels HVAC system cleaner [700 mL],HVAC system cleaner,700 mL,0.7,0.0,E10-HVAC system cleaner,Hotels - 10. Air quality and ventilation,Disinfectant and cleaner,Hotels,Horeca,1.5,1.21,0.931,0,0,1,,,4.641
,FP-HOT-03601,WAYAKIT GreenTech Hotels HVAC system cleaner [4 L],HVAC system cleaner,4 L,4.0,0.0,E10-HVAC system cleaner,Hotels - 10. Air quality and ventilation,Disinfectant and cleaner,Hotels,Horeca,4,4.84,5.32,0,0,1,,,15.16
,FP-HOT-03602,WAYAKIT GreenTech Hotels HVAC system cleaner [20 L],HVAC system cleaner,20 L,20.0,0.0,E10-HVAC system cleaner,Hotels - 10. Air quality and ventilation,Disinfectant and cleaner,Hotels,Horeca,8,4.84,26.6,0,0,1,,,40.44
,FP-HOT-03603,WAYAKIT GreenTech Hotels HVAC system cleaner [Box of 12 units 700 mL],HVAC system cleaner,Box of 12 units 700 mL,8.4,0.0,E10-HVAC system cleaner,Hotels - 10. Air quality and ventilation,Disinfectant and cleaner,Hotels,Horeca,18,14.52,11.172,0,0,12,,,55.692
,FP-HOT-03800,WAYAKIT GreenTech Hotels Stain remover for laundry [700 mL],Stain remover for laundry,700 mL,0.7,0.0,E11-Stain remover for laundry,Hotels - 11. Laundry products,Stain remover,Hotels,Horeca,1.5,1.21,8.511384,0,0,1,,,12.221384
,FP-HOT-03801,WAYAKIT GreenTech Hotels Stain remover for laundry [4 L],Stain remover for laundry,4 L,4.0,0.0,E11-Stain remover for laundry,Hotels - 11. Laundry products,Stain remover,Hotels,Horeca,4,4.84,48.63648,0,0,1,,,58.47648
,FP-HOT-03802,WAYAKIT GreenTech Hotels Stain remover for laundry [20 L],Stain remover for laundry,20 L,20.0,0.0,E11-Stain remover for laundry,Hotels - 11. Laundry products,Stain remover,Hotels,Horeca,8,4.84,243.1824,0,0,1,,,257.0224
,FP-HOT-03803,WAYAKIT GreenTech Hotels Stain remover for laundry [Box of 12 units 700 mL],Stain remover for laundry,Box of 12 units 700 mL,8.4,0.0,E11-Stain remover for laundry,Hotels - 11. Laundry products,Stain remover,Hotels,Horeca,18,14.52,102.136608,0,0,12,,,146.656608
,FP-HOT-03900,"WAYAKIT GreenTech Hotels Fabric refresher for linen, towels, curtains, mattresses and upholstery [700 mL]","Fabric refresher for linen, towels, curtains, mattresses and upholstery",700 mL,0.7,0.0,"E11-Fabric refresher for linen, towels, curtains, mattresses and upholstery",Hotels - 11. Laundry products,Fabric refresher,Hotels,Horeca,1.5,1.21,4.704,0,0,1,,,8.414
,FP-HOT-03901,"WAYAKIT GreenTech Hotels Fabric refresher for linen, towels, curtains, mattresses and upholstery [4 L]","Fabric refresher for linen, towels, curtains, mattresses and upholstery",4 L,4.0,0.0,"E11-Fabric refresher for linen, towels, curtains, mattresses and upholstery",Hotels - 11. Laundry products,Fabric refresher,Hotels,Horeca,4,4.84,26.88,0,0,1,,,36.72
,FP-HOT-03902,"WAYAKIT GreenTech Hotels Fabric refresher for linen, towels, curtains, mattresses and upholstery [20 L]","Fabric refresher for linen, towels, curtains, mattresses and upholstery",20 L,20.0,0.0,"E11-Fabric refresher for linen, towels, curtains, mattresses and upholstery",Hotels - 11. Laundry products,Fabric refresher,Hotels,Horeca,8,4.84,134.4,0,0,1,,,148.24
,FP-HOT-03903,"WAYAKIT GreenTech Hotels Fabric refresher for linen, towels, curtains, mattresses and upholstery [Box of 12 units 700 mL]","Fabric refresher for linen, towels, curtains, mattresses and upholstery",Box of 12 units 700 mL,8.4,0.0,"E11-Fabric refresher for linen, towels, curtains, mattresses and upholstery",Hotels - 11. Laundry products,Fabric refresher,Hotels,Horeca,18,14.52,56.448,0,0,12,,,100.968
,FP-HOT-04000,WAYAKIT GreenTech Hotels Broad-spectrum disinfectant for spas and salons equipment [700 mL],Broad-spectrum disinfectant for spas and salons equipment,700 mL,0.7,0.0,E13-Broad-spectrum disinfectant for spas and salons equipment,Hotels - 13. Spas and salons,Disinfectant and cleaner,Hotels,Horeca,1.5,1.21,0.931,0,0,1,,,4.641
,FP-HOT-04001,WAYAKIT GreenTech Hotels Broad-spectrum disinfectant for spas and salons equipment [4 L],Broad-spectrum disinfectant for spas and salons equipment,4 L,4.0,0.0,E13-Broad-spectrum disinfectant for spas and salons equipment,Hotels - 13. Spas and salons,Disinfectant and cleaner,Hotels,Horeca,4,4.84,5.32,0,0,1,,,15.16
,FP-HOT-04002,WAYAKIT GreenTech Hotels Broad-spectrum disinfectant for spas and salons equipment [20 L],Broad-spectrum disinfectant for spas and salons equipment,20 L,20.0,0.0,E13-Broad-spectrum disinfectant for spas and salons equipment,Hotels - 13. Spas and salons,Disinfectant and cleaner,Hotels,Horeca,8,4.84,26.6,0,0,1,,,40.44
,FP-HOT-04003,WAYAKIT GreenTech Hotels Broad-spectrum disinfectant for spas and salons equipment [Box of 12 units 700 mL],Broad-spectrum disinfectant for spas and salons equipment,Box of 12 units 700 mL,8.4,0.0,E13-Broad-spectrum disinfectant for spas and salons equipment,Hotels - 13. Spas and salons,Disinfectant and cleaner,Hotels,Horeca,18,14.52,11.172,0,0,12,,,55.692
,FP-HOT-04100,WAYAKIT GreenTech Hotels Non-slip floor cleaner for gym floors and exercise areas [700 mL],Non-slip floor cleaner for gym floors and exercise areas,700 mL,0.7,0.0,E14-Non-slip floor cleaner for gym floors and exercise areas,Hotels - 14. Gym maintenance products,Floor cleaner,Hotels,Horeca,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-HOT-04101,WAYAKIT GreenTech Hotels Non-slip floor cleaner for gym floors and exercise areas [4 L],Non-slip floor cleaner for gym floors and exercise areas,4 L,4.0,0.0,E14-Non-slip floor cleaner for gym floors and exercise areas,Hotels - 14. Gym maintenance products,Floor cleaner,Hotels,Horeca,4,4.84,44.454,0,0,1,,,54.294
,FP-HOT-04102,WAYAKIT GreenTech Hotels Non-slip floor cleaner for gym floors and exercise areas [20 L],Non-slip floor cleaner for gym floors and exercise areas,20 L,20.0,0.0,E14-Non-slip floor cleaner for gym floors and exercise areas,Hotels - 14. Gym maintenance products,Floor cleaner,Hotels,Horeca,8,4.84,222.27,0,0,1,,,236.11
,FP-HOT-04103,WAYAKIT GreenTech Hotels Non-slip floor cleaner for gym floors and exercise areas [Box of 12 units 700 mL],Non-slip floor cleaner for gym floors and exercise areas,Box of 12 units 700 mL,8.4,0.0,E14-Non-slip floor cleaner for gym floors and exercise areas,Hotels - 14. Gym maintenance products,Floor cleaner,Hotels,Horeca,18,14.52,93.3534,0,0,12,,,137.8734
,FP-HOT-04300,"WAYAKIT GreenTech Hotels Disinfectant spray for gym equipment, yoga mats and exercise mats [700 mL]","Disinfectant spray for gym equipment, yoga mats and exercise mats",700 mL,0.7,0.0,"E14-Disinfectant spray for gym equipment, yoga mats and exercise mats",Hotels - 14. Gym maintenance products,Disinfectant and cleaner,Hotels,Horeca,1.5,1.21,0.931,0,0,1,,,4.641
,FP-HOT-04301,"WAYAKIT GreenTech Hotels Disinfectant spray for gym equipment, yoga mats and exercise mats [4 L]","Disinfectant spray for gym equipment, yoga mats and exercise mats",4 L,4.0,0.0,"E14-Disinfectant spray for gym equipment, yoga mats and exercise mats",Hotels - 14. Gym maintenance products,Disinfectant and cleaner,Hotels,Horeca,4,4.84,5.32,0,0,1,,,15.16
,FP-HOT-04302,"WAYAKIT GreenTech Hotels Disinfectant spray for gym equipment, yoga mats and exercise mats [20 L]","Disinfectant spray for gym equipment, yoga mats and exercise mats",20 L,20.0,0.0,"E14-Disinfectant spray for gym equipment, yoga mats and exercise mats",Hotels - 14. Gym maintenance products,Disinfectant and cleaner,Hotels,Horeca,8,4.84,26.6,0,0,1,,,40.44
,FP-HOT-04303,"WAYAKIT GreenTech Hotels Disinfectant spray for gym equipment, yoga mats and exercise mats [Box of 12 units 700 mL]","Disinfectant spray for gym equipment, yoga mats and exercise mats",Box of 12 units 700 mL,8.4,0.0,"E14-Disinfectant spray for gym equipment, yoga mats and exercise mats",Hotels - 14. Gym maintenance products,Disinfectant and cleaner,Hotels,Horeca,18,14.52,11.172,0,0,12,,,55.692
,FP-HEA-00200,WAYAKIT GreenTech Healthcare Wood furniture cleaner [700 mL],Wood furniture cleaner,700 mL,0.7,0.0,O1-Wood furniture cleaner,Healthcare - 1. General purpose cleaners,Furniture polish,Healthcare,Healthcare,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-HEA-00201,WAYAKIT GreenTech Healthcare Wood furniture cleaner [4 L],Wood furniture cleaner,4 L,4.0,0.0,O1-Wood furniture cleaner,Healthcare - 1. General purpose cleaners,Furniture polish,Healthcare,Healthcare,4,4.84,44.454,0,0,1,,,54.294
,FP-HEA-00202,WAYAKIT GreenTech Healthcare Wood furniture cleaner [20 L],Wood furniture cleaner,20 L,20.0,0.0,O1-Wood furniture cleaner,Healthcare - 1. General purpose cleaners,Furniture polish,Healthcare,Healthcare,8,4.84,222.27,0,0,1,,,236.11
,FP-HEA-00203,WAYAKIT GreenTech Healthcare Wood furniture cleaner [Box of 12 units 700 mL],Wood furniture cleaner,Box of 12 units 700 mL,8.4,0.0,O1-Wood furniture cleaner,Healthcare - 1. General purpose cleaners,Furniture polish,Healthcare,Healthcare,18,14.52,93.3534,0,0,12,,,137.8734
,FP-HEA-00300,WAYAKIT GreenTech Healthcare General hard floor cleaner [700 mL],General hard floor cleaner,700 mL,0.7,0.0,O2-General hard floor cleaner,Healthcare - 2. Floor care products,Floor cleaner,Healthcare,Healthcare,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-HEA-00301,WAYAKIT GreenTech Healthcare General hard floor cleaner [4 L],General hard floor cleaner,4 L,4.0,0.0,O2-General hard floor cleaner,Healthcare - 2. Floor care products,Floor cleaner,Healthcare,Healthcare,4,4.84,44.454,0,0,1,,,54.294
,FP-HEA-00302,WAYAKIT GreenTech Healthcare General hard floor cleaner [20 L],General hard floor cleaner,20 L,20.0,0.0,O2-General hard floor cleaner,Healthcare - 2. Floor care products,Floor cleaner,Healthcare,Healthcare,8,4.84,222.27,0,0,1,,,236.11
,FP-HEA-00303,WAYAKIT GreenTech Healthcare General hard floor cleaner [Box of 12 units 700 mL],General hard floor cleaner,Box of 12 units 700 mL,8.4,0.0,O2-General hard floor cleaner,Healthcare - 2. Floor care products,Floor cleaner,Healthcare,Healthcare,18,14.52,93.3534,0,0,12,,,137.8734
,FP-HEA-01000,"WAYAKIT GreenTech Healthcare Broad-spectrum disinfectant for surfaces, mattress and touchpoints [700 mL]","Broad-spectrum disinfectant for surfaces, mattress and touchpoints",700 mL,0.7,0.0,"O3-Broad-spectrum disinfectant for surfaces, mattress and touchpoints",Healthcare - 3. Medical equipment disinfectants and sanitizers,Disinfectant and cleaner,Healthcare,Healthcare,1.5,1.21,0.931,0,0,1,,,4.641
,FP-HEA-01001,"WAYAKIT GreenTech Healthcare Broad-spectrum disinfectant for surfaces, mattress and touchpoints [4 L]","Broad-spectrum disinfectant for surfaces, mattress and touchpoints",4 L,4.0,0.0,"O3-Broad-spectrum disinfectant for surfaces, mattress and touchpoints",Healthcare - 3. Medical equipment disinfectants and sanitizers,Disinfectant and cleaner,Healthcare,Healthcare,4,4.84,5.32,0,0,1,,,15.16
,FP-HEA-01002,"WAYAKIT GreenTech Healthcare Broad-spectrum disinfectant for surfaces, mattress and touchpoints [20 L]","Broad-spectrum disinfectant for surfaces, mattress and touchpoints",20 L,20.0,0.0,"O3-Broad-spectrum disinfectant for surfaces, mattress and touchpoints",Healthcare - 3. Medical equipment disinfectants and sanitizers,Disinfectant and cleaner,Healthcare,Healthcare,8,4.84,26.6,0,0,1,,,40.44
,FP-HEA-01003,"WAYAKIT GreenTech Healthcare Broad-spectrum disinfectant for surfaces, mattress and touchpoints [Box of 12 units 700 mL]","Broad-spectrum disinfectant for surfaces, mattress and touchpoints",Box of 12 units 700 mL,8.4,0.0,"O3-Broad-spectrum disinfectant for surfaces, mattress and touchpoints",Healthcare - 3. Medical equipment disinfectants and sanitizers,Disinfectant and cleaner,Healthcare,Healthcare,18,14.52,11.172,0,0,12,,,55.692
,FP-HEA-01700,WAYAKIT GreenTech Healthcare Streak-free glass cleaner for large window areas [700 mL],Streak-free glass cleaner for large window areas,700 mL,0.7,0.0,O5-Streak-free glass cleaner for large window areas,Healthcare - 5. Glass and window cleaners,Glass cleaner,Healthcare,Healthcare,1.5,1.21,1.197,0,0,1,,,4.907
,FP-HEA-01701,WAYAKIT GreenTech Healthcare Streak-free glass cleaner for large window areas [4 L],Streak-free glass cleaner for large window areas,4 L,4.0,0.0,O5-Streak-free glass cleaner for large window areas,Healthcare - 5. Glass and window cleaners,Glass cleaner,Healthcare,Healthcare,4,4.84,6.84,0,0,1,,,16.68
,FP-HEA-01702,WAYAKIT GreenTech Healthcare Streak-free glass cleaner for large window areas [20 L],Streak-free glass cleaner for large window areas,20 L,20.0,0.0,O5-Streak-free glass cleaner for large window areas,Healthcare - 5. Glass and window cleaners,Glass cleaner,Healthcare,Healthcare,8,4.84,34.2,0,0,1,,,48.04
,FP-HEA-01703,WAYAKIT GreenTech Healthcare Streak-free glass cleaner for large window areas [Box of 12 units 700 mL],Streak-free glass cleaner for large window areas,Box of 12 units 700 mL,8.4,0.0,O5-Streak-free glass cleaner for large window areas,Healthcare - 5. Glass and window cleaners,Glass cleaner,Healthcare,Healthcare,18,14.52,14.364,0,0,12,,,58.884
,FP-IND-00100,"WAYAKIT GreenTech Industrial Facilities Heavy-duty multi-surface cleaner machinery, workbenches, and industrial equipment [700 mL]","Heavy-duty multi-surface cleaner machinery, workbenches, and industrial equipment",700 mL,0.7,0.0,"U1-Heavy-duty multi-surface cleaner machinery, workbenches, and industrial equipment",Industrial Facilities - 1. General cleaning products,General purpose cleaner,Industrial facilities,Industrial,1.5,1.21,0.931,0,0,1,,,4.641
,FP-IND-00101,"WAYAKIT GreenTech Industrial Facilities Heavy-duty multi-surface cleaner machinery, workbenches, and industrial equipment [4 L]","Heavy-duty multi-surface cleaner machinery, workbenches, and industrial equipment",4 L,4.0,0.0,"U1-Heavy-duty multi-surface cleaner machinery, workbenches, and industrial equipment",Industrial Facilities - 1. General cleaning products,General purpose cleaner,Industrial facilities,Industrial,4,4.84,5.32,0,0,1,,,15.16
,FP-IND-00102,"WAYAKIT GreenTech Industrial Facilities Heavy-duty multi-surface cleaner machinery, workbenches, and industrial equipment [20 L]","Heavy-duty multi-surface cleaner machinery, workbenches, and industrial equipment",20 L,20.0,0.0,"U1-Heavy-duty multi-surface cleaner machinery, workbenches, and industrial equipment",Industrial Facilities - 1. General cleaning products,General purpose cleaner,Industrial facilities,Industrial,8,4.84,26.6,0,0,1,,,40.44
,FP-IND-00103,"WAYAKIT GreenTech Industrial Facilities Heavy-duty multi-surface cleaner machinery, workbenches, and industrial equipment [Box of 12 units 700 mL]","Heavy-duty multi-surface cleaner machinery, workbenches, and industrial equipment",Box of 12 units 700 mL,8.4,0.0,"U1-Heavy-duty multi-surface cleaner machinery, workbenches, and industrial equipment",Industrial Facilities - 1. General cleaning products,General purpose cleaner,Industrial facilities,Industrial,18,14.52,11.172,0,0,12,,,55.692
,FP-IND-00200,WAYAKIT GreenTech Industrial Facilities Wood furniture cleaner [700 mL],Wood furniture cleaner,700 mL,0.7,0.0,U1-Wood furniture cleaner,Industrial Facilities - 1. General cleaning products,Furniture polish,Industrial facilities,Industrial,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-IND-00201,WAYAKIT GreenTech Industrial Facilities Wood furniture cleaner [4 L],Wood furniture cleaner,4 L,4.0,0.0,U1-Wood furniture cleaner,Industrial Facilities - 1. General cleaning products,Furniture polish,Industrial facilities,Industrial,4,4.84,44.454,0,0,1,,,54.294
,FP-IND-00202,WAYAKIT GreenTech Industrial Facilities Wood furniture cleaner [20 L],Wood furniture cleaner,20 L,20.0,0.0,U1-Wood furniture cleaner,Industrial Facilities - 1. General cleaning products,Furniture polish,Industrial facilities,Industrial,8,4.84,222.27,0,0,1,,,236.11
,FP-IND-00203,WAYAKIT GreenTech Industrial Facilities Wood furniture cleaner [Box of 12 units 700 mL],Wood furniture cleaner,Box of 12 units 700 mL,8.4,0.0,U1-Wood furniture cleaner,Industrial Facilities - 1. General cleaning products,Furniture polish,Industrial facilities,Industrial,18,14.52,93.3534,0,0,12,,,137.8734
,FP-IND-00300,WAYAKIT GreenTech Industrial Facilities General hard floor cleaner [700 mL],General hard floor cleaner,700 mL,0.7,0.0,U2-General hard floor cleaner,Industrial Facilities - 2. Floor care products,Floor cleaner,Industrial facilities,Industrial,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-IND-00301,WAYAKIT GreenTech Industrial Facilities General hard floor cleaner [4 L],General hard floor cleaner,4 L,4.0,0.0,U2-General hard floor cleaner,Industrial Facilities - 2. Floor care products,Floor cleaner,Industrial facilities,Industrial,4,4.84,44.454,0,0,1,,,54.294
,FP-IND-00302,WAYAKIT GreenTech Industrial Facilities General hard floor cleaner [20 L],General hard floor cleaner,20 L,20.0,0.0,U2-General hard floor cleaner,Industrial Facilities - 2. Floor care products,Floor cleaner,Industrial facilities,Industrial,8,4.84,222.27,0,0,1,,,236.11
